,loss,step,model,assignment,alpha,iteration
61231,5997.94140625,620,BiAA,hard,1.0,1
61232,5997.94140625,640,BiAA,hard,1.0,1
61233,5997.94140625,660,BiAA,hard,1.0,1
61234,5997.94140625,680,BiAA,hard,1.0,1
61235,5997.94140625,700,BiAA,hard,1.0,1
61236,5997.94140625,720,BiAA,hard,1.0,1
61237,5997.94140625,740,BiAA,hard,1.0,1
61238,5997.94140625,760,BiAA,hard,1.0,1
61239,5997.94140625,780,BiAA,hard,1.0,1
61240,5997.94140625,800,BiAA,hard,1.0,1
61241,5997.94140625,820,BiAA,hard,1.0,1
61242,5997.94140625,840,BiAA,hard,1.0,1
61243,5997.94140625,860,BiAA,hard,1.0,1
61244,5997.94140625,880,BiAA,hard,1.0,1
61245,5997.94140625,900,BiAA,hard,1.0,1
61246,5997.94140625,920,BiAA,hard,1.0,1
61247,5997.94140625,940,BiAA,hard,1.0,1
61248,5997.94140625,960,BiAA,hard,1.0,1
61249,5997.94140625,980,BiAA,hard,1.0,1
61250,5997.94140625,1000,BiAA,hard,1.0,1
61251,5997.94140625,1020,BiAA,hard,1.0,1
61252,5997.94140625,1040,BiAA,hard,1.0,1
61253,5997.94140625,1060,BiAA,hard,1.0,1
61254,5997.94140625,1080,BiAA,hard,1.0,1
61255,5997.94140625,1100,BiAA,hard,1.0,1
61256,5997.94140625,1120,BiAA,hard,1.0,1
61257,5997.94140625,1140,BiAA,hard,1.0,1
61258,5997.94140625,1160,BiAA,hard,1.0,1
61259,5997.94140625,1180,BiAA,hard,1.0,1
61260,5997.94140625,1200,BiAA,hard,1.0,1
61261,5997.94140625,1220,BiAA,hard,1.0,1
61262,5997.94140625,1240,BiAA,hard,1.0,1
61263,5997.94140625,1260,BiAA,hard,1.0,1
61264,5997.94140625,1280,BiAA,hard,1.0,1
61265,5997.94140625,1300,BiAA,hard,1.0,1
61266,5997.94140625,1320,BiAA,hard,1.0,1
61267,5997.94140625,1340,BiAA,hard,1.0,1
61268,5997.94140625,1360,BiAA,hard,1.0,1
61269,5997.94140625,1380,BiAA,hard,1.0,1
61270,5997.94140625,1400,BiAA,hard,1.0,1
61271,5997.94140625,1420,BiAA,hard,1.0,1
61272,5997.94140625,1440,BiAA,hard,1.0,1
61273,5997.94140625,1460,BiAA,hard,1.0,1
61274,5997.94140625,1480,BiAA,hard,1.0,1
61275,5997.94140625,1500,BiAA,hard,1.0,1
61276,5997.94140625,1520,BiAA,hard,1.0,1
61277,5997.94140625,1540,BiAA,hard,1.0,1
61278,5997.94140625,1560,BiAA,hard,1.0,1
61279,5997.94140625,1580,BiAA,hard,1.0,1
61280,5997.94140625,1600,BiAA,hard,1.0,1
61281,5997.94140625,1620,BiAA,hard,1.0,1
61282,5997.94140625,1640,BiAA,hard,1.0,1
61283,5997.94140625,1660,BiAA,hard,1.0,1
61284,5997.94140625,1680,BiAA,hard,1.0,1
61285,5997.94140625,1700,BiAA,hard,1.0,1
61286,5997.94140625,1720,BiAA,hard,1.0,1
61287,5997.94140625,1740,BiAA,hard,1.0,1
61288,5997.94140625,1760,BiAA,hard,1.0,1
61289,5997.94140625,1780,BiAA,hard,1.0,1
61290,5997.94140625,1800,BiAA,hard,1.0,1
61291,5997.94140625,1820,BiAA,hard,1.0,1
61292,5997.94140625,1840,BiAA,hard,1.0,1
61293,5997.94140625,1860,BiAA,hard,1.0,1
61294,5997.94140625,1880,BiAA,hard,1.0,1
61295,5997.94140625,1900,BiAA,hard,1.0,1
61296,5997.94140625,1920,BiAA,hard,1.0,1
61297,5997.94140625,1940,BiAA,hard,1.0,1
61298,5997.94140625,1960,BiAA,hard,1.0,1
61299,5997.94140625,1980,BiAA,hard,1.0,1
61300,5997.94140625,0,SBM,hard,1.0,1
61301,5997.9462890625,20,SBM,hard,1.0,1
61302,5997.94189453125,40,SBM,hard,1.0,1
61303,5997.94140625,60,SBM,hard,1.0,1
61304,5997.94140625,80,SBM,hard,1.0,1
61305,5997.94140625,100,SBM,hard,1.0,1
61306,5997.94140625,120,SBM,hard,1.0,1
61307,5997.94140625,140,SBM,hard,1.0,1
61308,5997.94140625,160,SBM,hard,1.0,1
61309,5997.94140625,180,SBM,hard,1.0,1
61310,5997.94140625,200,SBM,hard,1.0,1
61311,5997.94140625,220,SBM,hard,1.0,1
61312,5997.94140625,240,SBM,hard,1.0,1
61313,5997.94140625,260,SBM,hard,1.0,1
61314,5997.94140625,280,SBM,hard,1.0,1
61315,5997.94140625,300,SBM,hard,1.0,1
61316,5997.94140625,320,SBM,hard,1.0,1
61317,5997.94140625,340,SBM,hard,1.0,1
61318,5997.94140625,360,SBM,hard,1.0,1
61319,5997.94140625,380,SBM,hard,1.0,1
61320,5997.94140625,400,SBM,hard,1.0,1
61321,5997.94140625,420,SBM,hard,1.0,1
61322,5997.94140625,440,SBM,hard,1.0,1
61323,5997.94140625,460,SBM,hard,1.0,1
61324,5997.94140625,480,SBM,hard,1.0,1
61325,5997.94140625,500,SBM,hard,1.0,1
61326,5997.94140625,520,SBM,hard,1.0,1
61327,5997.94140625,540,SBM,hard,1.0,1
61328,5997.94140625,560,SBM,hard,1.0,1
61329,5997.94140625,580,SBM,hard,1.0,1
61330,5997.94140625,600,SBM,hard,1.0,1
61331,5997.94140625,620,SBM,hard,1.0,1
61332,5997.94140625,640,SBM,hard,1.0,1
61333,5997.94140625,660,SBM,hard,1.0,1
61334,5997.94140625,680,SBM,hard,1.0,1
61335,5997.94140625,700,SBM,hard,1.0,1
61336,5997.94140625,720,SBM,hard,1.0,1
61337,5997.94140625,740,SBM,hard,1.0,1
61338,5997.94140625,760,SBM,hard,1.0,1
61339,5997.94140625,780,SBM,hard,1.0,1
61340,5997.94140625,800,SBM,hard,1.0,1
61341,5997.94140625,820,SBM,hard,1.0,1
61342,5997.94140625,840,SBM,hard,1.0,1
61343,5997.94140625,860,SBM,hard,1.0,1
61344,5997.94140625,880,SBM,hard,1.0,1
61345,5997.94140625,900,SBM,hard,1.0,1
61346,5997.94140625,920,SBM,hard,1.0,1
61347,5997.94140625,940,SBM,hard,1.0,1
61348,5997.94140625,960,SBM,hard,1.0,1
61349,5997.94140625,980,SBM,hard,1.0,1
61350,5997.94140625,1000,SBM,hard,1.0,1
61351,5997.94140625,1020,SBM,hard,1.0,1
61352,5997.94140625,1040,SBM,hard,1.0,1
61353,5997.94140625,1060,SBM,hard,1.0,1
61354,5997.94140625,1080,SBM,hard,1.0,1
61355,5997.94140625,1100,SBM,hard,1.0,1
61356,5997.94140625,1120,SBM,hard,1.0,1
61357,5997.94140625,1140,SBM,hard,1.0,1
61358,5997.94140625,1160,SBM,hard,1.0,1
61359,5997.94140625,1180,SBM,hard,1.0,1
61360,5997.94140625,1200,SBM,hard,1.0,1
61361,5997.94140625,1220,SBM,hard,1.0,1
61362,5997.94140625,1240,SBM,hard,1.0,1
61363,5997.94140625,1260,SBM,hard,1.0,1
61364,5997.94140625,1280,SBM,hard,1.0,1
61365,5997.94140625,1300,SBM,hard,1.0,1
61366,5997.94140625,1320,SBM,hard,1.0,1
61367,5997.94140625,1340,SBM,hard,1.0,1
61368,5997.94140625,1360,SBM,hard,1.0,1
61369,5997.94140625,1380,SBM,hard,1.0,1
61370,5997.94140625,1400,SBM,hard,1.0,1
61371,5997.94140625,1420,SBM,hard,1.0,1
61372,5997.94140625,1440,SBM,hard,1.0,1
61373,5997.94140625,1460,SBM,hard,1.0,1
61374,5997.94140625,1480,SBM,hard,1.0,1
61375,5997.94140625,1500,SBM,hard,1.0,1
61376,5997.94140625,1520,SBM,hard,1.0,1
61377,5997.94140625,1540,SBM,hard,1.0,1
61378,5997.94140625,1560,SBM,hard,1.0,1
61379,5997.94140625,1580,SBM,hard,1.0,1
61380,5997.94140625,1600,SBM,hard,1.0,1
61381,5997.94140625,1620,SBM,hard,1.0,1
61382,5997.94140625,1640,SBM,hard,1.0,1
61383,5997.94140625,1660,SBM,hard,1.0,1
61384,5997.94140625,1680,SBM,hard,1.0,1
61385,5997.94140625,1700,SBM,hard,1.0,1
61386,5997.94140625,1720,SBM,hard,1.0,1
61387,5997.94140625,1740,SBM,hard,1.0,1
61388,5997.94140625,1760,SBM,hard,1.0,1
61389,5997.94140625,1780,SBM,hard,1.0,1
61390,5997.94140625,1800,SBM,hard,1.0,1
61391,5997.94140625,1820,SBM,hard,1.0,1
61392,5997.94140625,1840,SBM,hard,1.0,1
61393,5997.94140625,1860,SBM,hard,1.0,1
61394,5997.94140625,1880,SBM,hard,1.0,1
61395,5997.94140625,1900,SBM,hard,1.0,1
61396,5997.94140625,1920,SBM,hard,1.0,1
61397,5997.94140625,1940,SBM,hard,1.0,1
61398,5997.94140625,1960,SBM,hard,1.0,1
61399,5997.94140625,1980,SBM,hard,1.0,1
61400,6859.5224609375,0,DBiAA,hard,1.0,1
61401,6477.6455078125,20,DBiAA,hard,1.0,1
61402,6288.90234375,40,DBiAA,hard,1.0,1
61403,6171.9443359375,60,DBiAA,hard,1.0,1
61404,6102.53515625,80,DBiAA,hard,1.0,1
61405,6063.5458984375,100,DBiAA,hard,1.0,1
61406,6040.77734375,120,DBiAA,hard,1.0,1
61407,6022.93359375,140,DBiAA,hard,1.0,1
61408,6003.5458984375,160,DBiAA,hard,1.0,1
61409,5979.25390625,180,DBiAA,hard,1.0,1
61410,5961.5771484375,200,DBiAA,hard,1.0,1
61411,5951.89794921875,220,DBiAA,hard,1.0,1
61412,5945.96435546875,240,DBiAA,hard,1.0,1
61413,5941.845703125,260,DBiAA,hard,1.0,1
61414,5938.7373046875,280,DBiAA,hard,1.0,1
61415,5936.3173828125,300,DBiAA,hard,1.0,1
61416,5934.38623046875,320,DBiAA,hard,1.0,1
61417,5932.8056640625,340,DBiAA,hard,1.0,1
61418,5931.48486328125,360,DBiAA,hard,1.0,1
61419,5930.36474609375,380,DBiAA,hard,1.0,1
61420,5929.4052734375,400,DBiAA,hard,1.0,1
61421,5928.3330078125,420,DBiAA,hard,1.0,1
61422,5925.8916015625,440,DBiAA,hard,1.0,1
61423,5923.826171875,460,DBiAA,hard,1.0,1
61424,5923.1962890625,480,DBiAA,hard,1.0,1
61425,5922.666015625,500,DBiAA,hard,1.0,1
61426,5922.2001953125,520,DBiAA,hard,1.0,1
61427,5921.787109375,540,DBiAA,hard,1.0,1
61428,5921.41796875,560,DBiAA,hard,1.0,1
61429,5921.08740234375,580,DBiAA,hard,1.0,1
61430,5920.79150390625,600,DBiAA,hard,1.0,1
61431,5920.5263671875,620,DBiAA,hard,1.0,1
61432,5920.2890625,640,DBiAA,hard,1.0,1
61433,5920.076171875,660,DBiAA,hard,1.0,1
61434,5919.88330078125,680,DBiAA,hard,1.0,1
61435,5919.7099609375,700,DBiAA,hard,1.0,1
61436,5919.55224609375,720,DBiAA,hard,1.0,1
61437,5919.40966796875,740,DBiAA,hard,1.0,1
61438,5919.2802734375,760,DBiAA,hard,1.0,1
61439,5919.16162109375,780,DBiAA,hard,1.0,1
61440,5919.0546875,800,DBiAA,hard,1.0,1
61441,5918.95556640625,820,DBiAA,hard,1.0,1
61442,5918.86474609375,840,DBiAA,hard,1.0,1
61443,5918.78125,860,DBiAA,hard,1.0,1
61444,5918.7041015625,880,DBiAA,hard,1.0,1
61445,5918.6318359375,900,DBiAA,hard,1.0,1
61446,5918.564453125,920,DBiAA,hard,1.0,1
61447,5918.5009765625,940,DBiAA,hard,1.0,1
61448,5918.44140625,960,DBiAA,hard,1.0,1
61449,5918.384765625,980,DBiAA,hard,1.0,1
61450,5918.33154296875,1000,DBiAA,hard,1.0,1
61451,5918.28125,1020,DBiAA,hard,1.0,1
61452,5918.23291015625,1040,DBiAA,hard,1.0,1
61453,5918.1875,1060,DBiAA,hard,1.0,1
61454,5918.1435546875,1080,DBiAA,hard,1.0,1
61455,5918.1015625,1100,DBiAA,hard,1.0,1
61456,5918.06201171875,1120,DBiAA,hard,1.0,1
61457,5918.02392578125,1140,DBiAA,hard,1.0,1
61458,5917.98828125,1160,DBiAA,hard,1.0,1
61459,5917.953125,1180,DBiAA,hard,1.0,1
61460,5917.919921875,1200,DBiAA,hard,1.0,1
61461,5917.88818359375,1220,DBiAA,hard,1.0,1
61462,5917.8583984375,1240,DBiAA,hard,1.0,1
61463,5917.8291015625,1260,DBiAA,hard,1.0,1
61464,5917.8017578125,1280,DBiAA,hard,1.0,1
61465,5917.775390625,1300,DBiAA,hard,1.0,1
61466,5917.7509765625,1320,DBiAA,hard,1.0,1
61467,5917.72705078125,1340,DBiAA,hard,1.0,1
61468,5917.7041015625,1360,DBiAA,hard,1.0,1
61469,5917.68310546875,1380,DBiAA,hard,1.0,1
61470,5917.6630859375,1400,DBiAA,hard,1.0,1
61471,5917.6435546875,1420,DBiAA,hard,1.0,1
61472,5917.62548828125,1440,DBiAA,hard,1.0,1
61473,5917.6083984375,1460,DBiAA,hard,1.0,1
61474,5917.5927734375,1480,DBiAA,hard,1.0,1
61475,5917.5771484375,1500,DBiAA,hard,1.0,1
61476,5917.5625,1520,DBiAA,hard,1.0,1
61477,5917.548828125,1540,DBiAA,hard,1.0,1
61478,5917.53564453125,1560,DBiAA,hard,1.0,1
61479,5917.5234375,1580,DBiAA,hard,1.0,1
61480,5917.51171875,1600,DBiAA,hard,1.0,1
61481,5917.5,1620,DBiAA,hard,1.0,1
61482,5917.48876953125,1640,DBiAA,hard,1.0,1
61483,5917.478515625,1660,DBiAA,hard,1.0,1
61484,5917.4677734375,1680,DBiAA,hard,1.0,1
61485,5917.4580078125,1700,DBiAA,hard,1.0,1
61486,5917.4482421875,1720,DBiAA,hard,1.0,1
61487,5917.43896484375,1740,DBiAA,hard,1.0,1
61488,5917.4296875,1760,DBiAA,hard,1.0,1
61489,5917.4208984375,1780,DBiAA,hard,1.0,1
61490,5917.4111328125,1800,DBiAA,hard,1.0,1
61491,5917.40283203125,1820,DBiAA,hard,1.0,1
61492,5917.39404296875,1840,DBiAA,hard,1.0,1
61493,5917.384765625,1860,DBiAA,hard,1.0,1
61494,5917.3759765625,1880,DBiAA,hard,1.0,1
61495,5917.3671875,1900,DBiAA,hard,1.0,1
61496,5917.35791015625,1920,DBiAA,hard,1.0,1
61497,5917.3486328125,1940,DBiAA,hard,1.0,1
61498,5917.33984375,1960,DBiAA,hard,1.0,1
61499,5917.33056640625,1980,DBiAA,hard,1.0,1
61500,5917.3212890625,0,DSBM,hard,1.0,1
61501,5917.2314453125,20,DSBM,hard,1.0,1
61502,5917.1494140625,40,DSBM,hard,1.0,1
61503,5917.08203125,60,DSBM,hard,1.0,1
61504,5917.037109375,80,DSBM,hard,1.0,1
61505,5917.0126953125,100,DSBM,hard,1.0,1
61506,5917.001953125,120,DSBM,hard,1.0,1
61507,5916.9970703125,140,DSBM,hard,1.0,1
61508,5916.9951171875,160,DSBM,hard,1.0,1
61509,5916.99462890625,180,DSBM,hard,1.0,1
61510,5916.99462890625,200,DSBM,hard,1.0,1
61511,5916.994140625,220,DSBM,hard,1.0,1
61512,5916.994140625,240,DSBM,hard,1.0,1
61513,5916.994140625,260,DSBM,hard,1.0,1
61514,5916.994140625,280,DSBM,hard,1.0,1
61515,5916.99462890625,300,DSBM,hard,1.0,1
61516,5916.99462890625,320,DSBM,hard,1.0,1
61517,5916.994140625,340,DSBM,hard,1.0,1
61518,5916.994140625,360,DSBM,hard,1.0,1
61519,5916.994140625,380,DSBM,hard,1.0,1
61520,5916.994140625,400,DSBM,hard,1.0,1
61521,5916.994140625,420,DSBM,hard,1.0,1
61522,5916.994140625,440,DSBM,hard,1.0,1
61523,5916.994140625,460,DSBM,hard,1.0,1
61524,5916.994140625,480,DSBM,hard,1.0,1
61525,5916.99462890625,500,DSBM,hard,1.0,1
61526,5916.99462890625,520,DSBM,hard,1.0,1
61527,5916.99462890625,540,DSBM,hard,1.0,1
61528,5916.994140625,560,DSBM,hard,1.0,1
61529,5916.99462890625,580,DSBM,hard,1.0,1
61530,5916.994140625,600,DSBM,hard,1.0,1
61531,5916.994140625,620,DSBM,hard,1.0,1
61532,5916.99462890625,640,DSBM,hard,1.0,1
61533,5916.994140625,660,DSBM,hard,1.0,1
61534,5916.994140625,680,DSBM,hard,1.0,1
61535,5916.994140625,700,DSBM,hard,1.0,1
61536,5916.994140625,720,DSBM,hard,1.0,1
61537,5916.994140625,740,DSBM,hard,1.0,1
61538,5916.99462890625,760,DSBM,hard,1.0,1
61539,5916.994140625,780,DSBM,hard,1.0,1
61540,5916.99462890625,800,DSBM,hard,1.0,1
61541,5916.99462890625,820,DSBM,hard,1.0,1
61542,5916.994140625,840,DSBM,hard,1.0,1
61543,5916.99462890625,860,DSBM,hard,1.0,1
61544,5916.994140625,880,DSBM,hard,1.0,1
61545,5916.99462890625,900,DSBM,hard,1.0,1
61546,5916.99462890625,920,DSBM,hard,1.0,1
61547,5916.994140625,940,DSBM,hard,1.0,1
61548,5916.99462890625,960,DSBM,hard,1.0,1
61549,5916.994140625,980,DSBM,hard,1.0,1
61550,5916.994140625,1000,DSBM,hard,1.0,1
61551,5916.994140625,1020,DSBM,hard,1.0,1
61552,5916.99462890625,1040,DSBM,hard,1.0,1
61553,5916.99462890625,1060,DSBM,hard,1.0,1
61554,5916.99462890625,1080,DSBM,hard,1.0,1
61555,5916.994140625,1100,DSBM,hard,1.0,1
61556,5916.994140625,1120,DSBM,hard,1.0,1
61557,5916.9951171875,1140,DSBM,hard,1.0,1
61558,5916.99462890625,1160,DSBM,hard,1.0,1
61559,5916.994140625,1180,DSBM,hard,1.0,1
61560,5916.994140625,1200,DSBM,hard,1.0,1
61561,5916.9970703125,1220,DSBM,hard,1.0,1
61562,5916.99462890625,1240,DSBM,hard,1.0,1
61563,5916.994140625,1260,DSBM,hard,1.0,1
61564,5916.99462890625,1280,DSBM,hard,1.0,1
61565,5916.994140625,1300,DSBM,hard,1.0,1
61566,5916.994140625,1320,DSBM,hard,1.0,1
61567,5916.994140625,1340,DSBM,hard,1.0,1
61568,5916.994140625,1360,DSBM,hard,1.0,1
61569,5916.994140625,1380,DSBM,hard,1.0,1
61570,5916.99462890625,1400,DSBM,hard,1.0,1
61571,5916.9951171875,1420,DSBM,hard,1.0,1
61572,5916.99462890625,1440,DSBM,hard,1.0,1
61573,5916.994140625,1460,DSBM,hard,1.0,1
61574,5916.99462890625,1480,DSBM,hard,1.0,1
61575,5916.99462890625,1500,DSBM,hard,1.0,1
61576,5916.994140625,1520,DSBM,hard,1.0,1
61577,5916.994140625,1540,DSBM,hard,1.0,1
61578,5916.994140625,1560,DSBM,hard,1.0,1
61579,5916.99462890625,1580,DSBM,hard,1.0,1
61580,5916.994140625,1600,DSBM,hard,1.0,1
61581,5916.99462890625,1620,DSBM,hard,1.0,1
61582,5916.994140625,1640,DSBM,hard,1.0,1
61583,5916.994140625,1660,DSBM,hard,1.0,1
61584,5916.99609375,1680,DSBM,hard,1.0,1
61585,5916.99462890625,1700,DSBM,hard,1.0,1
61586,5916.994140625,1720,DSBM,hard,1.0,1
61587,5916.994140625,1740,DSBM,hard,1.0,1
61588,5916.994140625,1760,DSBM,hard,1.0,1
61589,5916.99462890625,1780,DSBM,hard,1.0,1
61590,5916.99462890625,1800,DSBM,hard,1.0,1
61591,5916.994140625,1820,DSBM,hard,1.0,1
61592,5916.994140625,1840,DSBM,hard,1.0,1
61593,5916.99462890625,1860,DSBM,hard,1.0,1
61594,5916.99462890625,1880,DSBM,hard,1.0,1
61595,5916.99609375,1900,DSBM,hard,1.0,1
61596,5916.99462890625,1920,DSBM,hard,1.0,1
61597,5916.994140625,1940,DSBM,hard,1.0,1
61598,5916.99462890625,1960,DSBM,hard,1.0,1
61599,5916.99462890625,1980,DSBM,hard,1.0,1
61600,6210.91845703125,0,BiAA,soft,1.0,2
61601,6198.84521484375,20,BiAA,soft,1.0,2
61602,6175.228515625,40,BiAA,soft,1.0,2
61603,6134.93896484375,60,BiAA,soft,1.0,2
61604,6088.78125,80,BiAA,soft,1.0,2
61605,6052.47802734375,100,BiAA,soft,1.0,2
61606,6024.07275390625,120,BiAA,soft,1.0,2
61607,5997.8359375,140,BiAA,soft,1.0,2
61608,5973.7802734375,160,BiAA,soft,1.0,2
61609,5952.91796875,180,BiAA,soft,1.0,2
61610,5933.4755859375,200,BiAA,soft,1.0,2
61611,5916.82177734375,220,BiAA,soft,1.0,2
61612,5904.85009765625,240,BiAA,soft,1.0,2
61613,5897.1455078125,260,BiAA,soft,1.0,2
61614,5890.6259765625,280,BiAA,soft,1.0,2
61615,5883.74853515625,300,BiAA,soft,1.0,2
61616,5876.8681640625,320,BiAA,soft,1.0,2
61617,5870.02880859375,340,BiAA,soft,1.0,2
61618,5864.2451171875,360,BiAA,soft,1.0,2
61619,5858.900390625,380,BiAA,soft,1.0,2
61620,5853.1640625,400,BiAA,soft,1.0,2
61621,5848.07421875,420,BiAA,soft,1.0,2
61622,5843.8955078125,440,BiAA,soft,1.0,2
61623,5840.611328125,460,BiAA,soft,1.0,2
61624,5837.96337890625,480,BiAA,soft,1.0,2
61625,5835.13671875,500,BiAA,soft,1.0,2
61626,5832.9375,520,BiAA,soft,1.0,2
61627,5830.9609375,540,BiAA,soft,1.0,2
61628,5829.58349609375,560,BiAA,soft,1.0,2
61629,5828.2822265625,580,BiAA,soft,1.0,2
61630,5827.29638671875,600,BiAA,soft,1.0,2
61631,5826.6201171875,620,BiAA,soft,1.0,2
61632,5826.0693359375,640,BiAA,soft,1.0,2
61633,5825.478515625,660,BiAA,soft,1.0,2
61634,5824.455078125,680,BiAA,soft,1.0,2
61635,5823.52734375,700,BiAA,soft,1.0,2
61636,5822.728515625,720,BiAA,soft,1.0,2
61637,5822.04541015625,740,BiAA,soft,1.0,2
61638,5821.3212890625,760,BiAA,soft,1.0,2
61639,5820.53173828125,780,BiAA,soft,1.0,2
61640,5819.8701171875,800,BiAA,soft,1.0,2
61641,5819.375,820,BiAA,soft,1.0,2
61642,5818.7919921875,840,BiAA,soft,1.0,2
61643,5818.2392578125,860,BiAA,soft,1.0,2
61644,5817.9873046875,880,BiAA,soft,1.0,2
61645,5817.8251953125,900,BiAA,soft,1.0,2
61646,5817.69189453125,920,BiAA,soft,1.0,2
61647,5817.5712890625,940,BiAA,soft,1.0,2
61648,5817.4521484375,960,BiAA,soft,1.0,2
61649,5817.3330078125,980,BiAA,soft,1.0,2
61650,5817.2099609375,1000,BiAA,soft,1.0,2
61651,5817.0732421875,1020,BiAA,soft,1.0,2
61652,5816.94189453125,1040,BiAA,soft,1.0,2
61653,5816.859375,1060,BiAA,soft,1.0,2
61654,5816.79638671875,1080,BiAA,soft,1.0,2
61655,5816.7451171875,1100,BiAA,soft,1.0,2
61656,5816.7001953125,1120,BiAA,soft,1.0,2
61657,5816.66015625,1140,BiAA,soft,1.0,2
61658,5816.6240234375,1160,BiAA,soft,1.0,2
61659,5816.59130859375,1180,BiAA,soft,1.0,2
61660,5816.560546875,1200,BiAA,soft,1.0,2
61661,5816.5322265625,1220,BiAA,soft,1.0,2
61662,5816.505859375,1240,BiAA,soft,1.0,2
61663,5816.48046875,1260,BiAA,soft,1.0,2
61664,5816.45751953125,1280,BiAA,soft,1.0,2
61665,5816.435546875,1300,BiAA,soft,1.0,2
61666,5816.41455078125,1320,BiAA,soft,1.0,2
61667,5816.39453125,1340,BiAA,soft,1.0,2
61668,5816.3759765625,1360,BiAA,soft,1.0,2
61669,5816.3583984375,1380,BiAA,soft,1.0,2
61670,5816.34130859375,1400,BiAA,soft,1.0,2
61671,5816.3251953125,1420,BiAA,soft,1.0,2
61672,5816.3095703125,1440,BiAA,soft,1.0,2
61673,5816.294921875,1460,BiAA,soft,1.0,2
61674,5816.2802734375,1480,BiAA,soft,1.0,2
61675,5816.2666015625,1500,BiAA,soft,1.0,2
61676,5816.25390625,1520,BiAA,soft,1.0,2
61677,5816.240234375,1540,BiAA,soft,1.0,2
61678,5816.22802734375,1560,BiAA,soft,1.0,2
61679,5816.2158203125,1580,BiAA,soft,1.0,2
61680,5816.2041015625,1600,BiAA,soft,1.0,2
61681,5816.19140625,1620,BiAA,soft,1.0,2
61682,5816.17822265625,1640,BiAA,soft,1.0,2
61683,5816.1630859375,1660,BiAA,soft,1.0,2
61684,5816.14404296875,1680,BiAA,soft,1.0,2
61685,5816.1162109375,1700,BiAA,soft,1.0,2
61686,5816.0791015625,1720,BiAA,soft,1.0,2
61687,5816.05078125,1740,BiAA,soft,1.0,2
61688,5816.0302734375,1760,BiAA,soft,1.0,2
61689,5816.0146484375,1780,BiAA,soft,1.0,2
61690,5816.00146484375,1800,BiAA,soft,1.0,2
61691,5815.98828125,1820,BiAA,soft,1.0,2
61692,5815.9775390625,1840,BiAA,soft,1.0,2
61693,5815.966796875,1860,BiAA,soft,1.0,2
61694,5815.9560546875,1880,BiAA,soft,1.0,2
61695,5815.94677734375,1900,BiAA,soft,1.0,2
61696,5815.93798828125,1920,BiAA,soft,1.0,2
61697,5815.92919921875,1940,BiAA,soft,1.0,2
61698,5815.9208984375,1960,BiAA,soft,1.0,2
61699,5815.9130859375,1980,BiAA,soft,1.0,2
61700,5815.90576171875,0,SBM,soft,1.0,2
61701,5815.8505859375,20,SBM,soft,1.0,2
61702,5815.80126953125,40,SBM,soft,1.0,2
61703,5815.7646484375,60,SBM,soft,1.0,2
61704,5815.73388671875,80,SBM,soft,1.0,2
61705,5815.7041015625,100,SBM,soft,1.0,2
61706,5815.67138671875,120,SBM,soft,1.0,2
61707,5815.64453125,140,SBM,soft,1.0,2
61708,5815.630859375,160,SBM,soft,1.0,2
61709,5815.619140625,180,SBM,soft,1.0,2
61710,5815.609375,200,SBM,soft,1.0,2
61711,5815.6005859375,220,SBM,soft,1.0,2
61712,5815.5927734375,240,SBM,soft,1.0,2
61713,5815.5849609375,260,SBM,soft,1.0,2
61714,5815.578125,280,SBM,soft,1.0,2
61715,5815.57275390625,300,SBM,soft,1.0,2
61716,5815.5673828125,320,SBM,soft,1.0,2
61717,5815.5625,340,SBM,soft,1.0,2
61718,5815.56005859375,360,SBM,soft,1.0,2
61719,5815.5576171875,380,SBM,soft,1.0,2
61720,5815.5556640625,400,SBM,soft,1.0,2
61721,5815.55419921875,420,SBM,soft,1.0,2
61722,5815.55224609375,440,SBM,soft,1.0,2
61723,5815.55126953125,460,SBM,soft,1.0,2
61724,5815.54931640625,480,SBM,soft,1.0,2
61725,5815.548828125,500,SBM,soft,1.0,2
61726,5815.54736328125,520,SBM,soft,1.0,2
61727,5815.5458984375,540,SBM,soft,1.0,2
61728,5815.54541015625,560,SBM,soft,1.0,2
61729,5815.5439453125,580,SBM,soft,1.0,2
61730,5815.5439453125,600,SBM,soft,1.0,2
61731,5815.54296875,620,SBM,soft,1.0,2
61732,5815.54248046875,640,SBM,soft,1.0,2
61733,5815.54150390625,660,SBM,soft,1.0,2
61734,5815.54052734375,680,SBM,soft,1.0,2
61735,5815.5400390625,700,SBM,soft,1.0,2
61736,5815.53955078125,720,SBM,soft,1.0,2
61737,5815.5400390625,740,SBM,soft,1.0,2
61738,5815.5390625,760,SBM,soft,1.0,2
61739,5815.5380859375,780,SBM,soft,1.0,2
61740,5815.53759765625,800,SBM,soft,1.0,2
61741,5815.537109375,820,SBM,soft,1.0,2
61742,5815.537109375,840,SBM,soft,1.0,2
61743,5815.537109375,860,SBM,soft,1.0,2
61744,5815.53662109375,880,SBM,soft,1.0,2
61745,5815.5361328125,900,SBM,soft,1.0,2
61746,5815.5361328125,920,SBM,soft,1.0,2
61747,5815.53564453125,940,SBM,soft,1.0,2
61748,5815.53515625,960,SBM,soft,1.0,2
61749,5815.53515625,980,SBM,soft,1.0,2
61750,5815.5341796875,1000,SBM,soft,1.0,2
61751,5815.5341796875,1020,SBM,soft,1.0,2
61752,5815.5341796875,1040,SBM,soft,1.0,2
