,loss,step,model,assignment,k,iteration
52516,2529.610595703125,2320,DBiAA,hard,2,4
52517,2529.610595703125,2340,DBiAA,hard,2,4
52518,2529.6103515625,2360,DBiAA,hard,2,4
52519,2529.6103515625,2380,DBiAA,hard,2,4
52520,2529.6103515625,2400,DBiAA,hard,2,4
52521,2529.6103515625,2420,DBiAA,hard,2,4
52522,2529.6103515625,2440,DBiAA,hard,2,4
52523,2529.6103515625,2460,DBiAA,hard,2,4
52524,2529.6103515625,2480,DBiAA,hard,2,4
52525,2529.610107421875,2500,DBiAA,hard,2,4
52526,2529.6103515625,2520,DBiAA,hard,2,4
52527,2529.610107421875,2540,DBiAA,hard,2,4
52528,2529.610107421875,2560,DBiAA,hard,2,4
52529,2529.610107421875,2580,DBiAA,hard,2,4
52530,2529.60986328125,2600,DBiAA,hard,2,4
52531,2529.60986328125,2620,DBiAA,hard,2,4
52532,2529.610107421875,2640,DBiAA,hard,2,4
52533,2529.610107421875,2660,DBiAA,hard,2,4
52534,2529.60986328125,2680,DBiAA,hard,2,4
52535,2529.60986328125,2700,DBiAA,hard,2,4
52536,2529.60986328125,2720,DBiAA,hard,2,4
52537,2529.60986328125,2740,DBiAA,hard,2,4
52538,2529.60986328125,2760,DBiAA,hard,2,4
52539,2529.60986328125,2780,DBiAA,hard,2,4
52540,2529.60986328125,2800,DBiAA,hard,2,4
52541,2529.60986328125,2820,DBiAA,hard,2,4
52542,2529.60986328125,2840,DBiAA,hard,2,4
52543,2529.60986328125,2860,DBiAA,hard,2,4
52544,2529.60986328125,2880,DBiAA,hard,2,4
52545,2529.610107421875,2900,DBiAA,hard,2,4
52546,2529.60986328125,2920,DBiAA,hard,2,4
52547,2529.60986328125,2940,DBiAA,hard,2,4
52548,2529.60986328125,2960,DBiAA,hard,2,4
52549,2529.60986328125,2980,DBiAA,hard,2,4
52550,2529.60986328125,3000,DBiAA,hard,2,4
52551,2529.60986328125,3020,DBiAA,hard,2,4
52552,2529.60986328125,3040,DBiAA,hard,2,4
52553,2529.60986328125,3060,DBiAA,hard,2,4
52554,2529.60986328125,3080,DBiAA,hard,2,4
52555,2529.60986328125,3100,DBiAA,hard,2,4
52556,2529.60986328125,3120,DBiAA,hard,2,4
52557,2529.60986328125,3140,DBiAA,hard,2,4
52558,2529.610107421875,3160,DBiAA,hard,2,4
52559,2529.60986328125,3180,DBiAA,hard,2,4
52560,2529.60986328125,3200,DBiAA,hard,2,4
52561,2529.60986328125,3220,DBiAA,hard,2,4
52562,2529.60986328125,3240,DBiAA,hard,2,4
52563,2529.60986328125,3260,DBiAA,hard,2,4
52564,2529.60986328125,3280,DBiAA,hard,2,4
52565,2529.60986328125,3300,DBiAA,hard,2,4
52566,2529.60986328125,3320,DBiAA,hard,2,4
52567,2529.60986328125,3340,DBiAA,hard,2,4
52568,2529.60986328125,3360,DBiAA,hard,2,4
52569,2529.60986328125,3380,DBiAA,hard,2,4
52570,2529.60986328125,3400,DBiAA,hard,2,4
52571,2529.60986328125,3420,DBiAA,hard,2,4
52572,2529.60986328125,3440,DBiAA,hard,2,4
52573,2529.60986328125,3460,DBiAA,hard,2,4
52574,2529.60986328125,3480,DBiAA,hard,2,4
52575,2529.60986328125,3500,DBiAA,hard,2,4
52576,2529.60986328125,3520,DBiAA,hard,2,4
52577,2529.60986328125,3540,DBiAA,hard,2,4
52578,2529.60986328125,3560,DBiAA,hard,2,4
52579,2529.60986328125,3580,DBiAA,hard,2,4
52580,2529.60986328125,3600,DBiAA,hard,2,4
52581,2529.60986328125,3620,DBiAA,hard,2,4
52582,2529.60986328125,3640,DBiAA,hard,2,4
52583,2529.60986328125,3660,DBiAA,hard,2,4
52584,2529.60986328125,3680,DBiAA,hard,2,4
52585,2529.60986328125,3700,DBiAA,hard,2,4
52586,2529.60986328125,3720,DBiAA,hard,2,4
52587,2529.60986328125,3740,DBiAA,hard,2,4
52588,2529.60986328125,3760,DBiAA,hard,2,4
52589,2529.60986328125,3780,DBiAA,hard,2,4
52590,2529.60986328125,3800,DBiAA,hard,2,4
52591,2529.60986328125,3820,DBiAA,hard,2,4
52592,2529.60986328125,3840,DBiAA,hard,2,4
52593,2529.60986328125,3860,DBiAA,hard,2,4
52594,2529.60986328125,3880,DBiAA,hard,2,4
52595,2529.60986328125,3900,DBiAA,hard,2,4
52596,2529.60986328125,3920,DBiAA,hard,2,4
52597,2529.60986328125,3940,DBiAA,hard,2,4
52598,2529.60986328125,3960,DBiAA,hard,2,4
52599,2529.60986328125,3980,DBiAA,hard,2,4
52600,2529.60986328125,0,DSBM,hard,2,4
52601,2529.63037109375,20,DSBM,hard,2,4
52602,2529.61181640625,40,DSBM,hard,2,4
52603,2529.6103515625,60,DSBM,hard,2,4
52604,2529.60986328125,80,DSBM,hard,2,4
52605,2529.60986328125,100,DSBM,hard,2,4
52606,2529.60986328125,120,DSBM,hard,2,4
52607,2529.610107421875,140,DSBM,hard,2,4
52608,2529.60986328125,160,DSBM,hard,2,4
52609,2529.610107421875,180,DSBM,hard,2,4
52610,2529.60986328125,200,DSBM,hard,2,4
52611,2529.60986328125,220,DSBM,hard,2,4
52612,2529.60986328125,240,DSBM,hard,2,4
52613,2529.60986328125,260,DSBM,hard,2,4
52614,2529.60986328125,280,DSBM,hard,2,4
52615,2529.610107421875,300,DSBM,hard,2,4
52616,2529.60986328125,320,DSBM,hard,2,4
52617,2529.60986328125,340,DSBM,hard,2,4
52618,2529.60986328125,360,DSBM,hard,2,4
52619,2529.60986328125,380,DSBM,hard,2,4
52620,2529.60986328125,400,DSBM,hard,2,4
52621,2529.60986328125,420,DSBM,hard,2,4
52622,2529.60986328125,440,DSBM,hard,2,4
52623,2529.60986328125,460,DSBM,hard,2,4
52624,2529.60986328125,480,DSBM,hard,2,4
52625,2529.60986328125,500,DSBM,hard,2,4
52626,2529.610107421875,520,DSBM,hard,2,4
52627,2529.60986328125,540,DSBM,hard,2,4
52628,2529.60986328125,560,DSBM,hard,2,4
52629,2529.610107421875,580,DSBM,hard,2,4
52630,2529.60986328125,600,DSBM,hard,2,4
52631,2529.60986328125,620,DSBM,hard,2,4
52632,2529.60986328125,640,DSBM,hard,2,4
52633,2529.610107421875,660,DSBM,hard,2,4
52634,2529.60986328125,680,DSBM,hard,2,4
52635,2529.60986328125,700,DSBM,hard,2,4
52636,2529.60986328125,720,DSBM,hard,2,4
52637,2529.60986328125,740,DSBM,hard,2,4
52638,2529.60986328125,760,DSBM,hard,2,4
52639,2529.60986328125,780,DSBM,hard,2,4
52640,2529.60986328125,800,DSBM,hard,2,4
52641,2529.60986328125,820,DSBM,hard,2,4
52642,2529.60986328125,840,DSBM,hard,2,4
52643,2529.60986328125,860,DSBM,hard,2,4
52644,2529.60986328125,880,DSBM,hard,2,4
52645,2529.60986328125,900,DSBM,hard,2,4
52646,2529.610107421875,920,DSBM,hard,2,4
52647,2529.60986328125,940,DSBM,hard,2,4
52648,2529.60986328125,960,DSBM,hard,2,4
52649,2529.60986328125,980,DSBM,hard,2,4
52650,2529.60986328125,1000,DSBM,hard,2,4
52651,2529.610107421875,1020,DSBM,hard,2,4
52652,2529.60986328125,1040,DSBM,hard,2,4
52653,2529.60986328125,1060,DSBM,hard,2,4
52654,2529.610107421875,1080,DSBM,hard,2,4
52655,2529.610107421875,1100,DSBM,hard,2,4
52656,2529.60986328125,1120,DSBM,hard,2,4
52657,2529.610107421875,1140,DSBM,hard,2,4
52658,2529.6103515625,1160,DSBM,hard,2,4
52659,2529.610107421875,1180,DSBM,hard,2,4
52660,2529.60986328125,1200,DSBM,hard,2,4
52661,2529.60986328125,1220,DSBM,hard,2,4
52662,2529.60986328125,1240,DSBM,hard,2,4
52663,2529.60986328125,1260,DSBM,hard,2,4
52664,2529.60986328125,1280,DSBM,hard,2,4
52665,2529.60986328125,1300,DSBM,hard,2,4
52666,2529.60986328125,1320,DSBM,hard,2,4
52667,2529.610107421875,1340,DSBM,hard,2,4
52668,2529.60986328125,1360,DSBM,hard,2,4
52669,2529.610107421875,1380,DSBM,hard,2,4
52670,2529.611328125,1400,DSBM,hard,2,4
52671,2529.60986328125,1420,DSBM,hard,2,4
52672,2529.60986328125,1440,DSBM,hard,2,4
52673,2529.60986328125,1460,DSBM,hard,2,4
52674,2529.60986328125,1480,DSBM,hard,2,4
52675,2529.60986328125,1500,DSBM,hard,2,4
52676,2529.60986328125,1520,DSBM,hard,2,4
52677,2529.60986328125,1540,DSBM,hard,2,4
52678,2529.60986328125,1560,DSBM,hard,2,4
52679,2529.60986328125,1580,DSBM,hard,2,4
52680,2529.6103515625,1600,DSBM,hard,2,4
52681,2529.611083984375,1620,DSBM,hard,2,4
52682,2529.60986328125,1640,DSBM,hard,2,4
52683,2529.60986328125,1660,DSBM,hard,2,4
52684,2529.60986328125,1680,DSBM,hard,2,4
52685,2529.60986328125,1700,DSBM,hard,2,4
52686,2529.60986328125,1720,DSBM,hard,2,4
52687,2529.60986328125,1740,DSBM,hard,2,4
52688,2529.60986328125,1760,DSBM,hard,2,4
52689,2529.60986328125,1780,DSBM,hard,2,4
52690,2529.60986328125,1800,DSBM,hard,2,4
52691,2529.6103515625,1820,DSBM,hard,2,4
52692,2529.6123046875,1840,DSBM,hard,2,4
52693,2529.610107421875,1860,DSBM,hard,2,4
52694,2529.60986328125,1880,DSBM,hard,2,4
52695,2529.60986328125,1900,DSBM,hard,2,4
52696,2529.60986328125,1920,DSBM,hard,2,4
52697,2529.60986328125,1940,DSBM,hard,2,4
52698,2529.60986328125,1960,DSBM,hard,2,4
52699,2529.610107421875,1980,DSBM,hard,2,4
52700,2529.60986328125,2000,DSBM,hard,2,4
52701,2529.60986328125,2020,DSBM,hard,2,4
52702,2529.60986328125,2040,DSBM,hard,2,4
52703,2529.60986328125,2060,DSBM,hard,2,4
52704,2529.614501953125,2080,DSBM,hard,2,4
52705,2529.6103515625,2100,DSBM,hard,2,4
52706,2529.60986328125,2120,DSBM,hard,2,4
52707,2529.60986328125,2140,DSBM,hard,2,4
52708,2529.60986328125,2160,DSBM,hard,2,4
52709,2529.60986328125,2180,DSBM,hard,2,4
52710,2529.60986328125,2200,DSBM,hard,2,4
52711,2529.60986328125,2220,DSBM,hard,2,4
52712,2529.60986328125,2240,DSBM,hard,2,4
52713,2529.60986328125,2260,DSBM,hard,2,4
52714,2529.60986328125,2280,DSBM,hard,2,4
52715,2529.60986328125,2300,DSBM,hard,2,4
52716,2529.610107421875,2320,DSBM,hard,2,4
52717,2529.615234375,2340,DSBM,hard,2,4
52718,2529.6103515625,2360,DSBM,hard,2,4
52719,2529.60986328125,2380,DSBM,hard,2,4
52720,2529.60986328125,2400,DSBM,hard,2,4
52721,2529.60986328125,2420,DSBM,hard,2,4
52722,2529.60986328125,2440,DSBM,hard,2,4
52723,2529.60986328125,2460,DSBM,hard,2,4
52724,2529.60986328125,2480,DSBM,hard,2,4
52725,2529.60986328125,2500,DSBM,hard,2,4
52726,2529.60986328125,2520,DSBM,hard,2,4
52727,2529.60986328125,2540,DSBM,hard,2,4
52728,2529.60986328125,2560,DSBM,hard,2,4
52729,2529.61572265625,2580,DSBM,hard,2,4
52730,2529.6103515625,2600,DSBM,hard,2,4
52731,2529.60986328125,2620,DSBM,hard,2,4
52732,2529.60986328125,2640,DSBM,hard,2,4
52733,2529.60986328125,2660,DSBM,hard,2,4
52734,2529.60986328125,2680,DSBM,hard,2,4
52735,2529.60986328125,2700,DSBM,hard,2,4
52736,2529.60986328125,2720,DSBM,hard,2,4
52737,2529.610107421875,2740,DSBM,hard,2,4
52738,2529.62060546875,2760,DSBM,hard,2,4
52739,2529.611083984375,2780,DSBM,hard,2,4
52740,2529.610107421875,2800,DSBM,hard,2,4
52741,2529.610107421875,2820,DSBM,hard,2,4
52742,2529.60986328125,2840,DSBM,hard,2,4
52743,2529.60986328125,2860,DSBM,hard,2,4
52744,2529.60986328125,2880,DSBM,hard,2,4
52745,2529.60986328125,2900,DSBM,hard,2,4
52746,2529.60986328125,2920,DSBM,hard,2,4
52747,2529.60986328125,2940,DSBM,hard,2,4
52748,2529.60986328125,2960,DSBM,hard,2,4
52749,2529.619384765625,2980,DSBM,hard,2,4
52750,2529.6103515625,3000,DSBM,hard,2,4
52751,2529.60986328125,3020,DSBM,hard,2,4
52752,2529.610107421875,3040,DSBM,hard,2,4
52753,2529.60986328125,3060,DSBM,hard,2,4
52754,2529.60986328125,3080,DSBM,hard,2,4
52755,2529.60986328125,3100,DSBM,hard,2,4
52756,2529.60986328125,3120,DSBM,hard,2,4
52757,2529.60986328125,3140,DSBM,hard,2,4
52758,2529.60986328125,3160,DSBM,hard,2,4
52759,2529.60986328125,3180,DSBM,hard,2,4
52760,2529.617431640625,3200,DSBM,hard,2,4
52761,2529.6103515625,3220,DSBM,hard,2,4
52762,2529.60986328125,3240,DSBM,hard,2,4
52763,2529.610107421875,3260,DSBM,hard,2,4
52764,2529.60986328125,3280,DSBM,hard,2,4
52765,2529.610107421875,3300,DSBM,hard,2,4
52766,2529.610107421875,3320,DSBM,hard,2,4
52767,2529.60986328125,3340,DSBM,hard,2,4
52768,2529.60986328125,3360,DSBM,hard,2,4
52769,2529.60986328125,3380,DSBM,hard,2,4
52770,2529.61572265625,3400,DSBM,hard,2,4
52771,2529.610107421875,3420,DSBM,hard,2,4
52772,2529.60986328125,3440,DSBM,hard,2,4
52773,2529.60986328125,3460,DSBM,hard,2,4
52774,2529.60986328125,3480,DSBM,hard,2,4
52775,2529.60986328125,3500,DSBM,hard,2,4
52776,2529.60986328125,3520,DSBM,hard,2,4
52777,2529.60986328125,3540,DSBM,hard,2,4
52778,2529.612060546875,3560,DSBM,hard,2,4
52779,2529.61181640625,3580,DSBM,hard,2,4
52780,2529.6103515625,3600,DSBM,hard,2,4
52781,2529.60986328125,3620,DSBM,hard,2,4
52782,2529.60986328125,3640,DSBM,hard,2,4
52783,2529.60986328125,3660,DSBM,hard,2,4
52784,2529.60986328125,3680,DSBM,hard,2,4
52785,2529.60986328125,3700,DSBM,hard,2,4
52786,2529.60986328125,3720,DSBM,hard,2,4
52787,2529.60986328125,3740,DSBM,hard,2,4
52788,2529.60986328125,3760,DSBM,hard,2,4
52789,2529.6142578125,3780,DSBM,hard,2,4
52790,2529.610107421875,3800,DSBM,hard,2,4
52791,2529.60986328125,3820,DSBM,hard,2,4
52792,2529.60986328125,3840,DSBM,hard,2,4
52793,2529.60986328125,3860,DSBM,hard,2,4
52794,2529.60986328125,3880,DSBM,hard,2,4
52795,2529.60986328125,3900,DSBM,hard,2,4
52796,2529.60986328125,3920,DSBM,hard,2,4
52797,2529.60986328125,3940,DSBM,hard,2,4
52798,2529.60986328125,3960,DSBM,hard,2,4
52799,2529.60986328125,3980,DSBM,hard,2,4
52800,3256.289306640625,0,BiAA,soft,3,4
52801,3191.5986328125,20,BiAA,soft,3,4
52802,3032.611083984375,40,BiAA,soft,3,4
52803,2856.11669921875,60,BiAA,soft,3,4
52804,2705.87939453125,80,BiAA,soft,3,4
52805,2621.978515625,100,BiAA,soft,3,4
52806,2573.24853515625,120,BiAA,soft,3,4
52807,2548.449462890625,140,BiAA,soft,3,4
52808,2531.13720703125,160,BiAA,soft,3,4
52809,2522.068359375,180,BiAA,soft,3,4
52810,2513.35986328125,200,BiAA,soft,3,4
52811,2505.35888671875,220,BiAA,soft,3,4
52812,2498.541015625,240,BiAA,soft,3,4
52813,2494.140380859375,260,BiAA,soft,3,4
52814,2492.10986328125,280,BiAA,soft,3,4
52815,2490.65234375,300,BiAA,soft,3,4
52816,2488.8271484375,320,BiAA,soft,3,4
52817,2486.37158203125,340,BiAA,soft,3,4
52818,2485.024658203125,360,BiAA,soft,3,4
52819,2483.99072265625,380,BiAA,soft,3,4
52820,2482.14794921875,400,BiAA,soft,3,4
52821,2480.9345703125,420,BiAA,soft,3,4
52822,2480.0927734375,440,BiAA,soft,3,4
52823,2479.607421875,460,BiAA,soft,3,4
52824,2479.28564453125,480,BiAA,soft,3,4
52825,2479.0361328125,500,BiAA,soft,3,4
52826,2478.824951171875,520,BiAA,soft,3,4
52827,2478.63671875,540,BiAA,soft,3,4
52828,2478.460205078125,560,BiAA,soft,3,4
52829,2478.290283203125,580,BiAA,soft,3,4
52830,2478.15283203125,600,BiAA,soft,3,4
52831,2478.0341796875,620,BiAA,soft,3,4
52832,2477.920166015625,640,BiAA,soft,3,4
52833,2477.80322265625,660,BiAA,soft,3,4
52834,2477.705322265625,680,BiAA,soft,3,4
52835,2477.62109375,700,BiAA,soft,3,4
52836,2477.547119140625,720,BiAA,soft,3,4
52837,2477.48046875,740,BiAA,soft,3,4
52838,2477.419921875,760,BiAA,soft,3,4
52839,2477.36376953125,780,BiAA,soft,3,4
52840,2477.31201171875,800,BiAA,soft,3,4
52841,2477.26416015625,820,BiAA,soft,3,4
52842,2477.219482421875,840,BiAA,soft,3,4
52843,2477.177734375,860,BiAA,soft,3,4
52844,2477.138427734375,880,BiAA,soft,3,4
52845,2477.1015625,900,BiAA,soft,3,4
52846,2477.06787109375,920,BiAA,soft,3,4
52847,2477.03466796875,940,BiAA,soft,3,4
52848,2477.003662109375,960,BiAA,soft,3,4
52849,2476.974609375,980,BiAA,soft,3,4
52850,2476.947021484375,1000,BiAA,soft,3,4
52851,2476.9208984375,1020,BiAA,soft,3,4
52852,2476.89599609375,1040,BiAA,soft,3,4
52853,2476.87255859375,1060,BiAA,soft,3,4
52854,2476.849853515625,1080,BiAA,soft,3,4
52855,2476.828857421875,1100,BiAA,soft,3,4
52856,2476.81005859375,1120,BiAA,soft,3,4
52857,2476.7890625,1140,BiAA,soft,3,4
52858,2476.770751953125,1160,BiAA,soft,3,4
52859,2476.7529296875,1180,BiAA,soft,3,4
52860,2476.736572265625,1200,BiAA,soft,3,4
52861,2476.720458984375,1220,BiAA,soft,3,4
52862,2476.705078125,1240,BiAA,soft,3,4
52863,2476.6904296875,1260,BiAA,soft,3,4
52864,2476.67724609375,1280,BiAA,soft,3,4
52865,2476.662841796875,1300,BiAA,soft,3,4
52866,2476.64990234375,1320,BiAA,soft,3,4
52867,2476.637451171875,1340,BiAA,soft,3,4
52868,2476.62548828125,1360,BiAA,soft,3,4
52869,2476.614013671875,1380,BiAA,soft,3,4
52870,2476.60302734375,1400,BiAA,soft,3,4
52871,2476.59228515625,1420,BiAA,soft,3,4
52872,2476.581787109375,1440,BiAA,soft,3,4
52873,2476.57177734375,1460,BiAA,soft,3,4
52874,2476.562255859375,1480,BiAA,soft,3,4
52875,2476.553466796875,1500,BiAA,soft,3,4
52876,2476.544189453125,1520,BiAA,soft,3,4
52877,2476.5361328125,1540,BiAA,soft,3,4
52878,2476.52685546875,1560,BiAA,soft,3,4
52879,2476.5185546875,1580,BiAA,soft,3,4
52880,2476.51318359375,1600,BiAA,soft,3,4
52881,2476.5029296875,1620,BiAA,soft,3,4
52882,2476.49560546875,1640,BiAA,soft,3,4
52883,2476.48828125,1660,BiAA,soft,3,4
52884,2476.48193359375,1680,BiAA,soft,3,4
52885,2476.47412109375,1700,BiAA,soft,3,4
52886,2476.466796875,1720,BiAA,soft,3,4
52887,2476.461181640625,1740,BiAA,soft,3,4
52888,2476.45263671875,1760,BiAA,soft,3,4
52889,2476.4443359375,1780,BiAA,soft,3,4
52890,2476.435546875,1800,BiAA,soft,3,4
52891,2476.426513671875,1820,BiAA,soft,3,4
52892,2476.4208984375,1840,BiAA,soft,3,4
52893,2476.414794921875,1860,BiAA,soft,3,4
52894,2476.41064453125,1880,BiAA,soft,3,4
52895,2476.404541015625,1900,BiAA,soft,3,4
52896,2476.399658203125,1920,BiAA,soft,3,4
52897,2476.396240234375,1940,BiAA,soft,3,4
52898,2476.39111328125,1960,BiAA,soft,3,4
52899,2476.3857421875,1980,BiAA,soft,3,4
52900,2476.38134765625,2000,BiAA,soft,3,4
52901,2476.376953125,2020,BiAA,soft,3,4
52902,2476.38037109375,2040,BiAA,soft,3,4
52903,2476.36962890625,2060,BiAA,soft,3,4
52904,2476.36474609375,2080,BiAA,soft,3,4
52905,2476.3603515625,2100,BiAA,soft,3,4
52906,2476.3564453125,2120,BiAA,soft,3,4
52907,2476.351806640625,2140,BiAA,soft,3,4
52908,2476.347900390625,2160,BiAA,soft,3,4
52909,2476.34033203125,2180,BiAA,soft,3,4
52910,2476.32958984375,2200,BiAA,soft,3,4
52911,2476.318603515625,2220,BiAA,soft,3,4
52912,2476.314697265625,2240,BiAA,soft,3,4
52913,2476.3115234375,2260,BiAA,soft,3,4
52914,2476.30810546875,2280,BiAA,soft,3,4
52915,2476.30517578125,2300,BiAA,soft,3,4
52916,2476.302978515625,2320,BiAA,soft,3,4
52917,2476.29931640625,2340,BiAA,soft,3,4
52918,2476.296875,2360,BiAA,soft,3,4
52919,2476.295166015625,2380,BiAA,soft,3,4
52920,2476.291259765625,2400,BiAA,soft,3,4
52921,2476.2890625,2420,BiAA,soft,3,4
52922,2476.285888671875,2440,BiAA,soft,3,4
52923,2476.283447265625,2460,BiAA,soft,3,4
52924,2476.28125,2480,BiAA,soft,3,4
52925,2476.279296875,2500,BiAA,soft,3,4
52926,2476.2763671875,2520,BiAA,soft,3,4
52927,2476.27392578125,2540,BiAA,soft,3,4
52928,2476.271728515625,2560,BiAA,soft,3,4
52929,2476.27099609375,2580,BiAA,soft,3,4
52930,2476.267333984375,2600,BiAA,soft,3,4
52931,2476.26513671875,2620,BiAA,soft,3,4
52932,2476.262939453125,2640,BiAA,soft,3,4
52933,2476.2607421875,2660,BiAA,soft,3,4
52934,2476.26416015625,2680,BiAA,soft,3,4
52935,2476.25732421875,2700,BiAA,soft,3,4
52936,2476.255126953125,2720,BiAA,soft,3,4
52937,2476.25439453125,2740,BiAA,soft,3,4
52938,2476.25146484375,2760,BiAA,soft,3,4
52939,2476.24951171875,2780,BiAA,soft,3,4
52940,2476.247802734375,2800,BiAA,soft,3,4
52941,2476.2490234375,2820,BiAA,soft,3,4
52942,2476.24609375,2840,BiAA,soft,3,4
52943,2476.24267578125,2860,BiAA,soft,3,4
52944,2476.2412109375,2880,BiAA,soft,3,4
52945,2476.23974609375,2900,BiAA,soft,3,4
52946,2476.23828125,2920,BiAA,soft,3,4
52947,2476.236328125,2940,BiAA,soft,3,4
52948,2476.23486328125,2960,BiAA,soft,3,4
52949,2476.233642578125,2980,BiAA,soft,3,4
52950,2476.23486328125,3000,BiAA,soft,3,4
52951,2476.23095703125,3020,BiAA,soft,3,4
52952,2476.229248046875,3040,BiAA,soft,3,4
52953,2476.22802734375,3060,BiAA,soft,3,4
52954,2476.2265625,3080,BiAA,soft,3,4
52955,2476.22509765625,3100,BiAA,soft,3,4
52956,2476.223876953125,3120,BiAA,soft,3,4
52957,2476.22265625,3140,BiAA,soft,3,4
52958,2476.22216796875,3160,BiAA,soft,3,4
52959,2476.221435546875,3180,BiAA,soft,3,4
52960,2476.21923828125,3200,BiAA,soft,3,4
52961,2476.2177734375,3220,BiAA,soft,3,4
52962,2476.216796875,3240,BiAA,soft,3,4
52963,2476.21533203125,3260,BiAA,soft,3,4
52964,2476.21435546875,3280,BiAA,soft,3,4
52965,2476.213134765625,3300,BiAA,soft,3,4
52966,2476.212158203125,3320,BiAA,soft,3,4
52967,2476.21142578125,3340,BiAA,soft,3,4
52968,2476.2109375,3360,BiAA,soft,3,4
52969,2476.209228515625,3380,BiAA,soft,3,4
52970,2476.2080078125,3400,BiAA,soft,3,4
52971,2476.20703125,3420,BiAA,soft,3,4
52972,2476.205810546875,3440,BiAA,soft,3,4
52973,2476.205078125,3460,BiAA,soft,3,4
52974,2476.2041015625,3480,BiAA,soft,3,4
52975,2476.203125,3500,BiAA,soft,3,4
52976,2476.2021484375,3520,BiAA,soft,3,4
52977,2476.201171875,3540,BiAA,soft,3,4
52978,2476.201171875,3560,BiAA,soft,3,4
52979,2476.2001953125,3580,BiAA,soft,3,4
52980,2476.19921875,3600,BiAA,soft,3,4
52981,2476.19775390625,3620,BiAA,soft,3,4
52982,2476.197021484375,3640,BiAA,soft,3,4
52983,2476.196044921875,3660,BiAA,soft,3,4
52984,2476.1953125,3680,BiAA,soft,3,4
52985,2476.1943359375,3700,BiAA,soft,3,4
52986,2476.19384765625,3720,BiAA,soft,3,4
52987,2476.19287109375,3740,BiAA,soft,3,4
52988,2476.192138671875,3760,BiAA,soft,3,4
52989,2476.193359375,3780,BiAA,soft,3,4
52990,2476.1923828125,3800,BiAA,soft,3,4
52991,2476.1904296875,3820,BiAA,soft,3,4
52992,2476.189208984375,3840,BiAA,soft,3,4
52993,2476.1884765625,3860,BiAA,soft,3,4
52994,2476.187744140625,3880,BiAA,soft,3,4
52995,2476.187255859375,3900,BiAA,soft,3,4
52996,2476.1865234375,3920,BiAA,soft,3,4
52997,2476.18603515625,3940,BiAA,soft,3,4
52998,2476.18505859375,3960,BiAA,soft,3,4
52999,2476.197265625,3980,BiAA,soft,3,4
53000,2476.184814453125,0,SBM,soft,3,4
53001,2476.19921875,20,SBM,soft,3,4
53002,2476.14599609375,40,SBM,soft,3,4
53003,2476.1376953125,60,SBM,soft,3,4
53004,2476.1083984375,80,SBM,soft,3,4
53005,2476.06884765625,100,SBM,soft,3,4
53006,2476.06298828125,120,SBM,soft,3,4
53007,2476.061279296875,140,SBM,soft,3,4
53008,2476.060546875,160,SBM,soft,3,4
53009,2476.06005859375,180,SBM,soft,3,4
53010,2476.0595703125,200,SBM,soft,3,4
53011,2476.05908203125,220,SBM,soft,3,4
53012,2476.05908203125,240,SBM,soft,3,4
53013,2476.058837890625,260,SBM,soft,3,4
53014,2476.05859375,280,SBM,soft,3,4
53015,2476.058349609375,300,SBM,soft,3,4
53016,2476.058349609375,320,SBM,soft,3,4
53017,2476.05810546875,340,SBM,soft,3,4
53018,2476.057861328125,360,SBM,soft,3,4
53019,2476.057861328125,380,SBM,soft,3,4
53020,2476.057861328125,400,SBM,soft,3,4
53021,2476.0576171875,420,SBM,soft,3,4
53022,2476.0576171875,440,SBM,soft,3,4
53023,2476.0576171875,460,SBM,soft,3,4
53024,2476.0576171875,480,SBM,soft,3,4
53025,2476.0576171875,500,SBM,soft,3,4
53026,2476.057373046875,520,SBM,soft,3,4
53027,2476.0576171875,540,SBM,soft,3,4
53028,2476.057373046875,560,SBM,soft,3,4
53029,2476.05712890625,580,SBM,soft,3,4
53030,2476.057373046875,600,SBM,soft,3,4
53031,2476.05712890625,620,SBM,soft,3,4
53032,2476.05712890625,640,SBM,soft,3,4
53033,2476.05712890625,660,SBM,soft,3,4
53034,2476.05712890625,680,SBM,soft,3,4
53035,2476.05712890625,700,SBM,soft,3,4
53036,2476.056884765625,720,SBM,soft,3,4
53037,2476.047607421875,740,SBM,soft,3,4
53038,2475.83837890625,760,SBM,soft,3,4
53039,2475.8076171875,780,SBM,soft,3,4
53040,2475.803955078125,800,SBM,soft,3,4
53041,2475.802734375,820,SBM,soft,3,4
53042,2475.80224609375,840,SBM,soft,3,4
53043,2475.8017578125,860,SBM,soft,3,4
53044,2475.80126953125,880,SBM,soft,3,4
53045,2475.801025390625,900,SBM,soft,3,4
53046,2475.80078125,920,SBM,soft,3,4
53047,2475.80078125,940,SBM,soft,3,4
53048,2475.800537109375,960,SBM,soft,3,4
53049,2475.80029296875,980,SBM,soft,3,4
53050,2475.80029296875,1000,SBM,soft,3,4
53051,2475.80029296875,1020,SBM,soft,3,4
53052,2475.800048828125,1040,SBM,soft,3,4
53053,2475.800048828125,1060,SBM,soft,3,4
53054,2475.7998046875,1080,SBM,soft,3,4
53055,2475.7998046875,1100,SBM,soft,3,4
53056,2475.7998046875,1120,SBM,soft,3,4
53057,2475.7998046875,1140,SBM,soft,3,4
53058,2475.79931640625,1160,SBM,soft,3,4
53059,2475.7900390625,1180,SBM,soft,3,4
